start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1696006800000,-4.07,5.32540614,-0.0151634,0.01983366,2023-09-29 17:00:00+00:00
1696010400000,-4.46,1.1641264,-0.01656761,0.00432349,2023-09-29 18:00:00+00:00
1696014000000,-4.05,3.04863847,-0.01504093,0.01131908,2023-09-29 19:00:00+00:00
1696017600000,-3.26,-3.15720197,-0.01211424,-0.01173219,2023-09-29 20:00:00+00:00
1696021200000,-2.94,-1.2407412,-0.01094157,-0.00461728,2023-09-29 21:00:00+00:00
1696024800000,1.2,10.13757415,0.00446309,0.03769156,2023-09-29 22:00:00+00:00
1696028400000,0.04,7.63637295,0.00014866,0.02837265,2023-09-29 23:00:00+00:00
1696032000000,-0.05,-16.25799611,-0.00018562,-0.06039394,2023-09-30 00:00:00+00:00
1696035600000,2.45,18.5636606,0.00910962,0.06898226,2023-09-30 01:00:00+00:00
1696039200000,-0.16,-3.16013124,-0.00059459,-0.0117449,2023-09-30 02:00:00+00:00
1696042800000,2.46,-0.84008493,0.00913978,-0.0031216,2023-09-30 03:00:00+00:00
1696046400000,3.0,-0.5992832,0.01114222,-0.00222608,2023-09-30 04:00:00+00:00
1696050000000,3.84,11.33840681,0.0142566,0.04208388,2023-09-30 05:00:00+00:00
1696053600000,1.52,2.0585498,0.00564479,0.00764464,2023-09-30 06:00:00+00:00
1696057200000,-1.75,-1.4806825,-0.00649791,-0.00549785,2023-09-30 07:00:00+00:00
1696060800000,8.32,6.9735455,0.03089596,0.02589725,2023-09-30 08:00:00+00:00
1696064400000,8.0,6.47961415,0.0296872,0.02404656,2023-09-30 09:00:00+00:00
1696068000000,5.32,4.2408424,0.01971908,0.01571971,2023-09-30 10:00:00+00:00
1696071600000,6.78,5.4555559,0.02517076,0.02025475,2023-09-30 11:00:00+00:00
1696075200000,6.01,4.7107211,0.02231873,0.01749457,2023-09-30 12:00:00+00:00
1696078800000,5.48,4.29424978,0.02031632,0.01592102,2023-09-30 13:00:00+00:00
1696082400000,4.69,4.1501524,0.01737527,0.01537558,2023-09-30 14:00:00+00:00
1696086000000,7.31,5.9601855,0.02707779,0.0220789,2023-09-30 15:00:00+00:00
1696089600000,5.38,-2.8613806,0.0199105,-0.01059273,2023-09-30 16:00:00+00:00
1696093200000,5.93,2.147543,0.0219487,0.00794981,2023-09-30 17:00:00+00:00
1696096800000,10.55,6.12686328,0.0390741,0.02269582,2023-09-30 18:00:00+00:00
1696100400000,9.77,-6.44242,0.03615746,-0.02385684,2023-09-30 19:00:00+00:00
1696104000000,6.93,2.3290945,0.02560583,0.00860729,2023-09-30 20:00:00+00:00
1696107600000,8.48,1.73018,0.03140824,0.00640985,2023-09-30 21:00:00+00:00
1696111200000,6.61,-6.31118253,0.02447215,-0.02337702,2023-09-30 22:00:00+00:00
1696114800000,-1.56,7.73642106,-0.0057858,0.02868331,2023-09-30 23:00:00+00:00
1696118400000,6.02,12.11836236,0.02230367,0.04488753,2023-10-01 00:00:00+00:00
1696122000000,2.19,-8.30909534,0.00810516,-0.03076379,2023-10-01 01:00:00+00:00
1696125600000,6.07,11.56814706,0.02245994,0.04279524,2023-10-01 02:00:00+00:00
1696129200000,6.47,14.46551285,0.0239233,0.05347149,2023-10-01 03:00:00+00:00
1696132800000,7.45,3.9340889,0.0275462,0.01454809,2023-10-01 04:00:00+00:00
1696136400000,8.28,4.7606764,0.03058542,0.01758771,2023-10-01 05:00:00+00:00
1696140000000,6.95,2.8806725,0.02561848,0.01062008,2023-10-01 06:00:00+00:00
1696143600000,9.24,4.902728,0.03408594,0.01808884,2023-10-01 07:00:00+00:00
1696147200000,6.66,3.946453,0.02454352,0.01454498,2023-10-01 08:00:00+00:00
1696150800000,4.43,2.5247561,0.01627613,0.00927678,2023-10-01 09:00:00+00:00
1696154400000,4.37,3.06174272,0.01606027,0.01125281,2023-10-01 10:00:00+00:00
1696158000000,10.3,4.0468267,0.03788476,0.01488819,2023-10-01 11:00:00+00:00
1696161600000,3.42,-1.48416235,0.01257631,-0.00545867,2023-10-01 12:00:00+00:00
1696165200000,5.33,-1.50172813,0.01960132,-0.00552406,2023-10-01 13:00:00+00:00
1696168800000,5.96,0.536042,0.02197657,0.00197697,2023-10-01 14:00:00+00:00
1696172400000,-1.46,-4.4468498,-0.0053769,-0.0163787,2023-10-01 15:00:00+00:00
1696176000000,5.96,1.8931715,0.02198273,0.00698378,2023-10-01 16:00:00+00:00
1696179600000,5.65,1.0477005,0.02087,0.00387066,2023-10-01 17:00:00+00:00
1696183200000,2.42,-6.96718328,0.00893116,-0.02572174,2023-10-01 18:00:00+00:00
1696186800000,6.36,-0.1590894,0.02346602,-0.00058712,2023-10-01 19:00:00+00:00
1696190400000,4.22,-1.52374273,0.01556636,-0.00562184,2023-10-01 20:00:00+00:00
1696194000000,5.56,-0.71839367,0.02045594,-0.00264367,2023-10-01 21:00:00+00:00
1696197600000,-10.06,-8.73744865,-0.03593315,-0.03120768,2023-10-01 22:00:00+00:00
1696201200000,2.89,-9.10509617,0.01032417,-0.03254077,2023-10-01 23:00:00+00:00
1696204800000,14.08,7.09922206,0.05040804,0.0254224,2023-10-02 00:00:00+00:00
1696208400000,8.45,7.6048616,0.03026504,0.02723887,2023-10-02 01:00:00+00:00
1696212000000,10.8,6.20189917,0.03859541,0.02216705,2023-10-02 02:00:00+00:00
1696215600000,11.63,8.5360806,0.04134885,0.03035219,2023-10-02 03:00:00+00:00
1696219200000,8.47,5.1019528,0.03017772,0.01817991,2023-10-02 04:00:00+00:00
1696222800000,11.51,-9.49989328,0.04114038,-0.03398112,2023-10-02 05:00:00+00:00
1696226400000,9.44,6.0678092,0.03359241,0.021595,2023-10-02 06:00:00+00:00
1696230000000,11.31,4.2320225,0.03994785,0.01495159,2023-10-02 07:00:00+00:00
1696233600000,15.04,-15.81591959,0.05318069,-0.05598532,2023-10-02 08:00:00+00:00
1696237200000,13.13,4.20126603,0.04641444,0.01485613,2023-10-02 09:00:00+00:00
1696240800000,17.2,6.13396478,0.06076558,0.02167905,2023-10-02 10:00:00+00:00
1696244400000,10.16,1.1366272,0.03603087,0.00403216,2023-10-02 11:00:00+00:00
1696248000000,28.43,16.24418642,0.10038608,0.05738276,2023-10-02 12:00:00+00:00
1696251600000,28.46,12.39144064,0.09970572,0.04343616,2023-10-02 13:00:00+00:00
1696255200000,17.36,4.0553857,0.06132609,0.01433283,2023-10-02 14:00:00+00:00
1696258800000,16.17,2.156845,0.05769579,0.00769963,2023-10-02 15:00:00+00:00
1696262400000,3.08,0.86106736,0.01100033,0.00307558,2023-10-02 16:00:00+00:00
1696266000000,5.39,1.1817125,0.01921209,0.00421272,2023-10-02 17:00:00+00:00
1696269600000,7.06,-1.0016549,0.02539677,-0.00360427,2023-10-02 18:00:00+00:00
1696273200000,12.68,0.86199523,0.04534241,0.00308371,2023-10-02 19:00:00+00:00
1696276800000,-4.74,-8.3596784,-0.01702361,-0.03002751,2023-10-02 20:00:00+00:00
1696280400000,11.37,5.0513894,0.04138726,0.01839149,2023-10-02 21:00:00+00:00
1696284000000,4.6,0.10722899,0.01669415,0.00038921,2023-10-02 22:00:00+00:00
1696287600000,9.53,7.0554941,0.03466147,0.02566377,2023-10-02 23:00:00+00:00
1696291200000,2.53,-30.386,0.00922348,-0.11090945,2023-10-03 00:00:00+00:00
1696294800000,-1.04,-0.2131004,-0.00377313,-0.00077311,2023-10-03 01:00:00+00:00
1696298400000,0.26,0.29420441,0.00094257,0.00106657,2023-10-03 02:00:00+00:00
1696302000000,0.73,2.386093,0.00264478,0.00864426,2023-10-03 03:00:00+00:00
1696305600000,-1.03,2.8386228,-0.00372742,0.01027114,2023-10-03 04:00:00+00:00
1696309200000,-1.76,1.79683573,-0.0063832,0.00651596,2023-10-03 05:00:00+00:00
1696312800000,-3.62,-1.12045274,-0.01309808,-0.00405372,2023-10-03 06:00:00+00:00
1696316400000,-1.54,-18.25413901,-0.00559174,-0.06632096,2023-10-03 07:00:00+00:00
1696320000000,-1.88,7.21508219,-0.00681279,0.02613759,2023-10-03 08:00:00+00:00
1696323600000,1.3,15.8913118,0.00471869,0.05765114,2023-10-03 09:00:00+00:00
1696327200000,1.96,-12.94897301,0.00709487,-0.04689842,2023-10-03 10:00:00+00:00
1696330800000,4.31,-4.89255626,0.01563861,-0.01775832,2023-10-03 11:00:00+00:00
1696334400000,-3.16,-6.76029734,-0.01150233,-0.02461055,2023-10-03 12:00:00+00:00
1696338000000,1.63,24.49302966,0.00591663,0.08883185,2023-10-03 13:00:00+00:00
1696341600000,-5.78,-8.73495774,-0.021133,-0.03194045,2023-10-03 14:00:00+00:00
1696345200000,-5.97,-7.9700133,-0.02183214,-0.02914828,2023-10-03 15:00:00+00:00
1696348800000,-8.88,-1.18551292,-0.03242599,-0.00432777,2023-10-03 16:00:00+00:00
1696352400000,-1.61,-2.41879559,-0.00586833,-0.00881659,2023-10-03 17:00:00+00:00
1696356000000,-5.55,-5.094901,-0.02032931,-0.018662,2023-10-03 18:00:00+00:00
1696359600000,-0.66,6.84035225,-0.0024198,0.02507231,2023-10-03 19:00:00+00:00
1696363200000,5.04,-0.16244202,0.01839802,-0.00059309,2023-10-03 20:00:00+00:00
1696366800000,2.66,8.95872579,0.00970801,0.03268849,2023-10-03 21:00:00+00:00
1696370400000,7.48,3.94759733,0.02729508,0.01440693,2023-10-03 22:00:00+00:00
1696374000000,2.5,-9.7140997,0.00911529,-0.03543449,2023-10-03 23:00:00+00:00
1696377600000,0.12,-12.78008161,0.00043939,-0.04681771,2023-10-04 00:00:00+00:00
1696381200000,-0.14,-10.44159971,-0.00051213,-0.03821052,2023-10-04 01:00:00+00:00
1696384800000,-1.16,-9.66023049,-0.0042317,-0.03525163,2023-10-04 02:00:00+00:00
1696388400000,0.72,14.81924102,0.00262482,0.05399705,2023-10-04 03:00:00+00:00
1696392000000,-0.3,-8.05099927,-0.00109534,-0.02940366,2023-10-04 04:00:00+00:00
1696395600000,-0.14,-2.94019158,-0.00051082,-0.01072891,2023-10-04 05:00:00+00:00
1696399200000,0.0,1.40527449,0.0,0.00512474,2023-10-04 06:00:00+00:00
1696402800000,1.72,-6.68415113,0.00626508,-0.02435438,2023-10-04 07:00:00+00:00
1696406400000,-3.97,-2.8700284,-0.01442591,-0.01042849,2023-10-04 08:00:00+00:00
1696410000000,-1.31,-5.1688058,-0.00474122,-0.01870984,2023-10-04 09:00:00+00:00
1696413600000,1.54,6.83843342,0.00559389,0.02483511,2023-10-04 10:00:00+00:00
1696417200000,6.33,4.42998385,0.02295772,0.01606782,2023-10-04 11:00:00+00:00
1696420800000,0.41,-11.41505728,0.00148712,-0.04142164,2023-10-04 12:00:00+00:00
1696424400000,-0.56,-3.5602964,-0.0020423,-0.01298573,2023-10-04 13:00:00+00:00
1696428000000,-4.9,-19.94474162,-0.01789174,-0.07286575,2023-10-04 14:00:00+00:00
1696431600000,-5.94,-8.44008699,-0.02167549,-0.0308013,2023-10-04 15:00:00+00:00
1696435200000,-2.25,1.48088633,-0.00817467,0.0053796,2023-10-04 16:00:00+00:00
1696438800000,-1.75,-4.82175695,-0.00635451,-0.01751046,2023-10-04 17:00:00+00:00
1696442400000,1.03,13.32254425,0.00372818,0.04820072,2023-10-04 18:00:00+00:00
1696446000000,3.68,11.00929138,0.0133246,0.03985202,2023-10-04 19:00:00+00:00
1696449600000,-0.87,-2.3691277,-0.00314659,-0.00856905,2023-10-04 20:00:00+00:00
1696453200000,4.79,10.68807427,0.01730079,0.03859557,2023-10-04 21:00:00+00:00
1696456800000,6.85,0.65003565,0.02468224,0.00234276,2023-10-04 22:00:00+00:00
1696460400000,8.18,15.87410832,0.02944716,0.05712933,2023-10-04 23:00:00+00:00
1696464000000,3.12,-85.08172286,0.01121827,-0.30688992,2023-10-05 00:00:00+00:00
1696467600000,6.14,5.54015338,0.02214036,0.01997779,2023-10-05 01:00:00+00:00
1696471200000,3.19,-4.91180756,0.01152554,-0.01775166,2023-10-05 02:00:00+00:00
1696474800000,7.96,19.47252127,0.02878663,0.07039131,2023-10-05 03:00:00+00:00
1696478400000,4.89,-11.61857444,0.01765795,-0.04198006,2023-10-05 04:00:00+00:00
1696482000000,2.07,20.87134265,0.00748879,0.07545643,2023-10-05 05:00:00+00:00
1696485600000,1.25,6.44911457,0.00451904,0.02331066,2023-10-05 06:00:00+00:00
1696489200000,2.48,3.5843192,0.00898291,0.01298239,2023-10-05 07:00:00+00:00
1696492800000,3.57,2.1875185,0.01291157,0.00791196,2023-10-05 08:00:00+00:00
1696496400000,0.87,0.89048666,0.00314253,0.00321653,2023-10-05 09:00:00+00:00
1696500000000,6.07,5.7926302,0.02188414,0.02088435,2023-10-05 10:00:00+00:00
1696503600000,3.82,2.7109728,0.01377784,0.00977823,2023-10-05 11:00:00+00:00
1696507200000,7.28,4.23974778,0.02625851,0.01529418,2023-10-05 12:00:00+00:00
1696510800000,11.88,4.88181,0.04243955,0.0174439,2023-10-05 13:00:00+00:00
1696514400000,17.48,6.5753621,0.06251652,0.02352569,2023-10-05 14:00:00+00:00
1696518000000,2.78,-5.4865,0.01008891,-0.01991706,2023-10-05 15:00:00+00:00
1696521600000,1.22,-4.31680867,0.00444499,-0.01573118,2023-10-05 16:00:00+00:00
1696525200000,6.38,2.2574855,0.02321399,0.00821522,2023-10-05 17:00:00+00:00
1696528800000,6.23,2.07494351,0.0226586,0.00754774,2023-10-05 18:00:00+00:00
1696532400000,19.7,13.6563184,0.07171126,0.04972219,2023-10-05 19:00:00+00:00
1696536000000,4.03,-2.563436,0.01466913,-0.0093331,2023-10-05 20:00:00+00:00
1696539600000,0.94,-5.9225,0.00342441,-0.02158099,2023-10-05 21:00:00+00:00
1696543200000,6.16,0.00544812,0.02245286,1.986e-05,2023-10-05 22:00:00+00:00
1696546800000,2.57,2.0217922,0.00937601,0.00737615,2023-10-05 23:00:00+00:00
1696550400000,-1.11,5.99042416,-0.00404266,0.0218117,2023-10-06 00:00:00+00:00
1696554000000,9.13,5.2776382,0.03317965,0.01918233,2023-10-06 01:00:00+00:00
1696557600000,5.21,-0.298326,0.01891682,-0.0010834,2023-10-06 02:00:00+00:00
1696561200000,9.86,5.76084459,0.03577753,0.02090664,2023-10-06 03:00:00+00:00
1696564800000,7.35,2.9455408,0.02670021,0.01070193,2023-10-06 04:00:00+00:00
1696568400000,5.42,0.1950019,0.0197091,0.00070923,2023-10-06 05:00:00+00:00
1696572000000,3.46,-1.2135822,0.01258564,-0.00441512,2023-10-06 06:00:00+00:00
1696575600000,8.31,4.164222,0.03006673,0.01506899,2023-10-06 07:00:00+00:00
1696579200000,9.38,4.9613312,0.03396498,0.01796785,2023-10-06 08:00:00+00:00
1696582800000,12.34,4.586632,0.04456386,0.0165685,2023-10-06 09:00:00+00:00
1696586400000,12.13,4.93567,0.0438373,0.01784194,2023-10-06 10:00:00+00:00
1696590000000,7.9,2.3441136,0.02845821,0.0084459,2023-10-06 11:00:00+00:00
1696593600000,-2.25,-8.65390759,-0.00825597,-0.03176144,2023-10-06 12:00:00+00:00
1696597200000,5.6,2.84739,0.02034433,0.01034536,2023-10-06 13:00:00+00:00
1696600800000,6.45,-2.4993081,0.02331044,-0.00903548,2023-10-06 14:00:00+00:00
1696604400000,16.49,10.3429536,0.05901696,0.03702511,2023-10-06 15:00:00+00:00
1696608000000,10.88,1.4015684,0.03902755,0.00502926,2023-10-06 16:00:00+00:00
1696611600000,21.11,10.77010055,0.07550471,0.03853596,2023-10-06 17:00:00+00:00
1696615200000,16.2,4.21964512,0.05805594,0.01512844,2023-10-06 18:00:00+00:00
1696618800000,23.81,8.9952492,0.08518064,0.0321977,2023-10-06 19:00:00+00:00
1696622400000,17.99,2.60232,0.06430144,0.00930656,2023-10-06 20:00:00+00:00
1696626000000,16.93,4.79774904,0.06037293,0.01711633,2023-10-06 21:00:00+00:00
1696629600000,14.93,0.1052375,0.05337623,0.00037643,2023-10-06 22:00:00+00:00
1696633200000,14.08,1.36688508,0.05040978,0.004896,2023-10-06 23:00:00+00:00
1696636800000,19.05,4.5352868,0.06824799,0.01625644,2023-10-07 00:00:00+00:00
1696640400000,16.2,1.4119718,0.05806048,0.00506316,2023-10-07 01:00:00+00:00
1696644000000,12.17,-4.2785097,0.04365319,-0.01535586,2023-10-07 02:00:00+00:00
1696647600000,20.34,3.8787581,0.07290215,0.01391036,2023-10-07 03:00:00+00:00
1696651200000,17.13,15.39284893,0.06136484,0.05514527,2023-10-07 04:00:00+00:00
1696654800000,21.63,4.3317272,0.07752566,0.01553529,2023-10-07 05:00:00+00:00
1696658400000,15.76,-0.974006,0.05650769,-0.00349441,2023-10-07 06:00:00+00:00
1696662000000,16.84,0.384428,0.06037833,0.00137915,2023-10-07 07:00:00+00:00
1696665600000,14.49,-0.3535033,0.05173779,-0.00126288,2023-10-07 08:00:00+00:00
1696669200000,19.14,3.03420741,0.06847516,0.01086142,2023-10-07 09:00:00+00:00
1696672800000,15.85,-1.197731,0.05671429,-0.00428832,2023-10-07 10:00:00+00:00
1696676400000,17.26,1.6124128,0.06177055,0.00577378,2023-10-07 11:00:00+00:00
1696680000000,14.36,0.22756932,0.05136094,0.00081435,2023-10-07 12:00:00+00:00
1696683600000,14.13,0.93501159,0.05057463,0.00334821,2023-10-07 13:00:00+00:00
1696687200000,17.1,-0.5100624,0.06117525,-0.0018259,2023-10-07 14:00:00+00:00
1696690800000,18.98,1.22928626,0.06793177,0.00440256,2023-10-07 15:00:00+00:00
1696694400000,19.23,-0.0492072,0.06882389,-0.00017623,2023-10-07 16:00:00+00:00
1696698000000,20.89,1.6161265,0.07478569,0.00578969,2023-10-07 17:00:00+00:00
1696701600000,17.75,9.59099019,0.06364017,0.03439723,2023-10-07 18:00:00+00:00
1696705200000,21.33,3.7747476,0.07654632,0.01355486,2023-10-07 19:00:00+00:00
1696708800000,15.25,0.4494585,0.05460949,0.00161034,2023-10-07 20:00:00+00:00
1696712400000,21.42,5.778136,0.07668651,0.0206981,2023-10-07 21:00:00+00:00
1696716000000,21.55,34.30824764,0.07709913,0.1226881,2023-10-07 22:00:00+00:00
1696719600000,19.76,3.93987958,0.07068081,0.01410078,2023-10-07 23:00:00+00:00
1696723200000,18.71,4.1682364,0.06690523,0.01491298,2023-10-08 00:00:00+00:00
1696726800000,17.57,4.56540779,0.06271356,0.01630312,2023-10-08 01:00:00+00:00
1696730400000,17.06,-1.148216,0.06090108,-0.00410159,2023-10-08 02:00:00+00:00
1696734000000,19.3,10.75256319,0.06876925,0.03832492,2023-10-08 03:00:00+00:00
1696737600000,24.93,6.2207927,0.08927743,0.02229236,2023-10-08 04:00:00+00:00
1696741200000,23.18,4.1849412,0.08298158,0.01499177,2023-10-08 05:00:00+00:00
1696744800000,18.88,-0.9231922,0.0676901,-0.00331225,2023-10-08 06:00:00+00:00
1696748400000,16.68,2.93592896,0.05977293,0.01052611,2023-10-08 07:00:00+00:00
1696752000000,16.98,0.5121855,0.06083503,0.00183611,2023-10-08 08:00:00+00:00
1696755600000,21.96,43.644967,0.07876953,0.15643076,2023-10-08 09:00:00+00:00
1696759200000,19.43,0.7914241,0.06984493,0.00284683,2023-10-08 10:00:00+00:00
1696762800000,12.49,-1.87109138,0.04490927,-0.0067312,2023-10-08 11:00:00+00:00
1696766400000,17.62,0.93388,0.06335805,0.00336006,2023-10-08 12:00:00+00:00
1696770000000,16.26,0.071765,0.05825712,0.00025727,2023-10-08 13:00:00+00:00
1696773600000,19.0,3.46772661,0.06802546,0.01242236,2023-10-08 14:00:00+00:00
1696777200000,22.06,4.2086464,0.07908868,0.01509834,2023-10-08 15:00:00+00:00
1696780800000,17.47,2.9554532,0.06258824,0.01059375,2023-10-08 16:00:00+00:00
1696784400000,14.69,-2.03728,0.05269237,-0.00731202,2023-10-08 17:00:00+00:00
1696788000000,19.19,1.9094344,0.06885076,0.006855,2023-10-08 18:00:00+00:00
1696791600000,11.59,-2.10504534,0.04154868,-0.00755003,2023-10-08 19:00:00+00:00
1696795200000,22.7,8.1898992,0.08135023,0.02936549,2023-10-08 20:00:00+00:00
1696798800000,14.22,-1.6926273,0.05093691,-0.00606655,2023-10-08 21:00:00+00:00
1696802400000,16.84,5.63945157,0.06031733,0.02020743,2023-10-08 22:00:00+00:00
1696806000000,16.5,1.983134,0.05910367,0.00710736,2023-10-08 23:00:00+00:00
1696809600000,14.12,27.51357338,0.05075097,0.09884336,2023-10-09 00:00:00+00:00
1696813200000,14.55,25.54963649,0.05203517,0.09133722,2023-10-09 01:00:00+00:00
1696816800000,7.45,15.04696078,0.02666598,0.05384333,2023-10-09 02:00:00+00:00
1696820400000,13.39,21.38203678,0.04795548,0.07655656,2023-10-09 03:00:00+00:00
1696824000000,10.75,22.04552364,0.03848978,0.07890086,2023-10-09 04:00:00+00:00
1696827600000,10.17,23.84045516,0.03649845,0.08551747,2023-10-09 05:00:00+00:00
1696831200000,12.28,28.46899569,0.04401049,0.10197129,2023-10-09 06:00:00+00:00
1696834800000,13.86,10.36109063,0.04983233,0.03725701,2023-10-09 07:00:00+00:00
1696838400000,10.76,21.70792198,0.0387807,0.07820783,2023-10-09 08:00:00+00:00
1696842000000,8.89,13.74499932,0.03227684,0.04989504,2023-10-09 09:00:00+00:00
1696845600000,3.79,5.58927109,0.01376538,0.02029905,2023-10-09 10:00:00+00:00
1696849200000,0.62,-14.52883469,0.0022571,-0.05292107,2023-10-09 11:00:00+00:00
1696852800000,-0.31,-9.01818957,-0.0011299,-0.03288033,2023-10-09 12:00:00+00:00
1696856400000,-0.63,3.07018726,-0.00228934,0.01115516,2023-10-09 13:00:00+00:00
1696860000000,0.03,19.89991711,0.0001091,0.07231581,2023-10-09 14:00:00+00:00
1696863600000,4.47,1.97156106,0.01628812,0.00718478,2023-10-09 15:00:00+00:00
1696867200000,3.54,6.23974652,0.01291828,0.02276804,2023-10-09 16:00:00+00:00
1696870800000,5.11,7.40988239,0.01852136,0.02685513,2023-10-09 17:00:00+00:00
1696874400000,9.41,16.39229302,0.03413711,0.05945205,2023-10-09 18:00:00+00:00
1696878000000,5.85,12.45093407,0.02118287,0.04507409,2023-10-09 19:00:00+00:00
1696881600000,8.23,7.23005061,0.02985172,0.02622567,2023-10-09 20:00:00+00:00
1696885200000,5.92,7.01983676,0.02143358,0.02541457,2023-10-09 21:00:00+00:00
1696888800000,8.28,10.05686128,0.03001443,0.03645308,2023-10-09 22:00:00+00:00
1696892400000,6.55,-33.38311198,0.02374038,-0.12117174,2023-10-09 23:00:00+00:00
1696896000000,5.3,6.96035342,0.01923554,0.02526002,2023-10-10 00:00:00+00:00
1696899600000,4.78,3.95041614,0.01732035,0.01431478,2023-10-10 01:00:00+00:00
1696903200000,7.94,24.6332912,0.02868443,0.08893776,2023-10-10 02:00:00+00:00
1696906800000,7.51,5.81005967,0.02717832,0.02102761,2023-10-10 03:00:00+00:00
1696910400000,4.09,8.58880815,0.01481881,0.03111374,2023-10-10 04:00:00+00:00
1696914000000,6.78,5.58018978,0.02455878,0.02021366,2023-10-10 05:00:00+00:00
1696917600000,4.86,4.25987739,0.01757341,0.01540374,2023-10-10 06:00:00+00:00
1696921200000,1.21,4.45130297,0.0043759,0.01609601,2023-10-10 07:00:00+00:00
1696924800000,3.42,6.32000654,0.01235679,0.02283239,2023-10-10 08:00:00+00:00
1696928400000,1.99,-3.51850332,0.00719376,-0.01272177,2023-10-10 09:00:00+00:00
1696932000000,5.69,6.7894302,0.02060848,0.0245895,2023-10-10 10:00:00+00:00
1696935600000,4.18,5.87949799,0.0151951,0.02137178,2023-10-10 11:00:00+00:00
1696939200000,0.38,2.57987957,0.00138552,0.00940577,2023-10-10 12:00:00+00:00
1696942800000,2.72,13.2183119,0.00992882,0.04823233,2023-10-10 13:00:00+00:00
1696946400000,2.31,63.08918535,0.00841816,0.22940192,2023-10-10 14:00:00+00:00
1696950000000,5.53,25.16345388,0.02017658,0.09174482,2023-10-10 15:00:00+00:00
1696953600000,5.36,32.46437998,0.01953869,0.11822476,2023-10-10 16:00:00+00:00
1696957200000,0.18,10.94321159,0.00065767,0.03996795,2023-10-10 17:00:00+00:00
1696960800000,-1.12,44.59019501,-0.00409414,0.1627265,2023-10-10 18:00:00+00:00
1696964400000,4.44,5.21096002,0.01620598,0.01901944,2023-10-10 19:00:00+00:00
1696968000000,5.95,-0.25609774,0.02171534,-0.00093488,2023-10-10 20:00:00+00:00
1696971600000,3.82,26.49996514,0.01392854,0.09654463,2023-10-10 21:00:00+00:00
1696975200000,-0.08,3.09023245,-0.00029146,0.01125724,2023-10-10 22:00:00+00:00
1696978800000,3.17,9.56833203,0.01157352,0.03492536,2023-10-10 23:00:00+00:00
1696982400000,2.22,8.41855185,0.00808376,0.03064784,2023-10-11 00:00:00+00:00
1696986000000,2.19,10.39101315,0.0079813,0.03785798,2023-10-11 01:00:00+00:00
1696989600000,4.01,8.27802075,0.01478563,0.03051783,2023-10-11 02:00:00+00:00
1696993200000,-2.32,2.89896054,-0.00858749,0.01072844,2023-10-11 03:00:00+00:00
1696996800000,0.52,-14.48477552,0.00191715,-0.05343239,2023-10-11 04:00:00+00:00
1697000400000,5.83,6.82995252,0.02150206,0.02518913,2023-10-11 05:00:00+00:00
1697004000000,3.78,17.47580594,0.01396434,0.06452767,2023-10-11 06:00:00+00:00
1697007600000,0.24,13.13190213,0.00088817,0.04857398,2023-10-11 07:00:00+00:00
1697011200000,-3.42,2.03340286,-0.012616,0.00749949,2023-10-11 08:00:00+00:00
1697014800000,1.48,27.94523967,0.00542414,0.1023188,2023-10-11 09:00:00+00:00
1697018400000,2.75,6.94879017,0.01008165,0.02547073,2023-10-11 10:00:00+00:00
1697022000000,1.43,6.32995016,0.00525808,0.02327088,2023-10-11 11:00:00+00:00
1697025600000,1.53,-7.77272381,0.00563138,-0.02861841,2023-10-11 12:00:00+00:00
1697029200000,0.77,-13.36801029,0.00283677,-0.04927489,2023-10-11 13:00:00+00:00
1697032800000,-3.77,0.53002319,-0.01391561,0.00195608,2023-10-11 14:00:00+00:00
1697036400000,-5.1,12.33449964,-0.01904445,0.04602957,2023-10-11 15:00:00+00:00
1697040000000,-12.52,-17.9766101,-0.04692181,-0.06738558,2023-10-11 16:00:00+00:00
1697043600000,-11.03,-20.43438365,-0.04141594,-0.07675503,2023-10-11 17:00:00+00:00
1697047200000,-17.54,-22.84204796,-0.06571651,-0.08559851,2023-10-11 18:00:00+00:00
1697050800000,-5.5,-13.50085864,-0.02055061,-0.05046069,2023-10-11 19:00:00+00:00
1697054400000,-14.9,-14.9,-0.05575246,-0.05575246,2023-10-11 20:00:00+00:00
1697058000000,-7.87,-5.38291866,-0.02944429,-0.02013742,2023-10-11 21:00:00+00:00
1697061600000,-6.62,-15.32297386,-0.02471611,-0.0572277,2023-10-11 22:00:00+00:00
1697065200000,-6.33,-18.6333443,-0.02355303,-0.06936377,2023-10-11 23:00:00+00:00
1697068800000,-4.18,-6.98024475,-0.01559601,-0.02604673,2023-10-12 00:00:00+00:00
1697072400000,-10.66,-18.06300515,-0.03980614,-0.06746878,2023-10-12 01:00:00+00:00
1697076000000,-4.63,-3.13041062,-0.01720979,-0.01163514,2023-10-12 02:00:00+00:00
1697079600000,-8.74,-1.59438385,-0.03255476,-0.00593718,2023-10-12 03:00:00+00:00
1697083200000,-5.89,-0.7915771,-0.02196032,-0.00295076,2023-10-12 04:00:00+00:00
1697086800000,-3.08,-18.90697066,-0.01145968,-0.0703881,2023-10-12 05:00:00+00:00
1697090400000,-6.04,-2.5675899,-0.0224786,-0.00955437,2023-10-12 06:00:00+00:00
1697094000000,-4.77,2.42222765,-0.01779143,0.00903215,2023-10-12 07:00:00+00:00
