,datetime,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_inflow_total,btc_outflow_total,btc_netflow_total
2656,2023-04-24 08:00:00,27450.5939823,27520.14003652,27162.06694445,27181.72548004,7406.718539001686,1309.80677967,955.77440361,354.03237605999993
2657,2023-04-24 09:00:00,27186.79791099,27358.98813219,27167.61612748,27303.17754615,4512.825377725599,1832.27490937,1802.09139114,30.18351822999989
2658,2023-04-24 10:00:00,27316.7595865,27424.91306785,27307.29603808,27400.94580129,3168.775022860175,266.61551674,192.07173929,74.54377744999996
2659,2023-04-24 11:00:00,27419.05725956,27554.05504989,27358.6388889,27536.46981449,3315.1249065414754,1645.50391579,1404.46094869,241.04296710000017
2660,2023-04-24 12:00:00,27565.02023749,27591.93565727,27415.61266133,27431.40073185,3093.8101607196686,1260.25447997,2856.8157787,-1596.56129873
2661,2023-04-24 13:00:00,27450.09730884,27720.16257443,27381.554188,27617.84228007,5761.83482199646,1813.49375982,1120.19670036,693.2970594599999
2662,2023-04-24 14:00:00,27629.48465637,27700.44167694,27264.82270267,27428.67730306,5599.057089763567,1023.11942728,1158.97295757,-135.8535302900001
2663,2023-04-24 15:00:00,27432.40325235,27435.07788672,27206.84064231,27256.0257171,4789.541142124787,3314.75912753,2125.22100521,1189.5381223200002
2664,2023-04-24 16:00:00,27268.53149163,27399.7226291,27015.69848637,27112.97336444,7238.530671168563,1078.83943253,1062.90159289,15.937839639999993
2665,2023-04-24 17:00:00,27116.07915908,27411.84755632,26927.0488192,27365.70863921,7991.366948425117,1190.49327234,1295.88770284,-105.3944305
2666,2023-04-24 18:00:00,27384.65625385,27588.86774853,27282.59823443,27332.66255738,4906.008442425797,1791.07483424,2710.50269478,-919.4278605400002
2667,2023-04-24 19:00:00,27357.33048196,27426.40274993,27313.37274487,27380.36114911,2577.134268359732,690.71485838,742.34414386,-51.62928548000002
2668,2023-04-24 20:00:00,27389.30940596,27488.61260069,27332.61348632,27444.46837269,2595.2661973351246,1626.31498894,1121.23160823,505.08338071
2669,2023-04-24 21:00:00,27461.35572918,27497.62117843,27309.88178759,27409.45362296,2114.60039394497,1423.55516227,1694.88623916,-271.3310768900001
2670,2023-04-24 22:00:00,27429.65275107,27515.85182627,27371.0593796,27461.43852438,1605.7088412015253,1109.6169025,773.51583235,336.10107014999994
2671,2023-04-24 23:00:00,27485.6048784,27565.86480571,27426.07836403,27495.7116801,2347.4446500009576,582.67309141,710.9409905,-128.26789909
2672,2023-04-25 00:00:00,27515.20776419,27593.44667358,27422.94000719,27449.02059327,2960.3285614108295,834.58090721,763.55907676,71.02183044999992
2673,2023-04-25 01:00:00,27465.13024006,27517.55560053,27356.45447412,27389.4049135,2201.233732747413,456.35059761,565.08064329,-108.73004568
2674,2023-04-25 02:00:00,27406.56698874,27434.47162875,27314.98107875,27395.05513917,2385.6335183446276,657.84058357,785.59339559,-127.75281201999996
2675,2023-04-25 03:00:00,27404.768766,27436.92293494,27308.0543023,27338.05264352,1777.8471221201903,759.95721842,564.68450131,195.27271711000003
2676,2023-04-25 04:00:00,27362.77493936,27450.59899434,27324.5088565,27395.53735045,1720.347927397635,522.88318645,270.80439367,252.07879278
2677,2023-04-25 05:00:00,27424.75024251,27462.51863864,27304.90786598,27416.74796999,1482.1924752018313,886.16218383,1154.83852028,-268.67633645
2678,2023-04-25 06:00:00,27415.93741399,27447.84997468,27333.19921763,27343.0735701,1300.796847497778,991.81137516,834.39537178,157.41600338
2679,2023-04-25 07:00:00,27364.61395003,27408.97955478,27229.32465457,27254.18737118,3355.9811875135974,883.64008428,1103.27791412,-219.6378298400001
2680,2023-04-25 08:00:00,27271.8925931,27441.75715336,27171.59184333,27422.41712861,4740.411479494337,1431.78321218,1639.92035487,-208.13714269
2681,2023-04-25 09:00:00,27431.50710119,27443.45163724,27274.59904855,27314.59147273,2414.2897215658268,2134.07927041,1810.11413408,323.96513632999995
2682,2023-04-25 10:00:00,27324.85072517,27355.74979296,27273.17706932,27314.58788264,1965.0885573482053,877.94250561,518.20894808,359.73355753
2683,2023-04-25 11:00:00,27332.25048305,27441.60884661,27296.80752494,27377.69892952,2558.8370435282204,1345.73141656,1501.19306108,-155.46164451999994
2684,2023-04-25 12:00:00,27393.848964,27472.92807879,27336.5398959,27394.36553806,1977.8358658151576,1121.81277331,1106.92406372,14.888709589999962
2685,2023-04-25 13:00:00,27388.43720732,27480.48931406,27305.89510055,27326.57847306,4052.519402784964,1171.65728951,1361.64794632,-189.99065681
2686,2023-04-25 14:00:00,27346.60532701,27398.00519695,27196.11135906,27280.13373868,5126.951604926957,1638.73794323,1411.4162267,227.32171653
2687,2023-04-25 15:00:00,27294.65019601,27440.20425217,27271.50011528,27339.01029821,3836.9225151699657,3500.44748849,1955.84788265,1544.59960584
2688,2023-04-25 16:00:00,27345.34529959,27425.62058283,27303.86389075,27373.68937015,2584.1720711357884,1658.22391965,1021.11923802,637.10468163
2689,2023-04-25 17:00:00,27398.74897451,27644.72716887,27303.87082415,27612.20411977,6567.540866287584,1287.21240649,1527.97713661,-240.76473011999997
2690,2023-04-25 18:00:00,27620.98532197,27777.12827373,27543.07035576,27566.90907487,6417.608460018571,1413.25027546,2494.89432179,-1081.64404633
2691,2023-04-25 19:00:00,27578.45937364,27662.28455725,27465.16336731,27611.07026447,3931.157324983265,1158.53681087,837.20938379,321.32742708
2692,2023-04-25 20:00:00,27617.06116175,28052.31663042,27613.9519287,27970.26978216,9430.482340571538,1913.04418427,2657.6112794,-744.5670951300001
2693,2023-04-25 21:00:00,27991.03925998,28304.86866814,27990.96321751,28260.74418438,8590.269426916973,871.41432083,1182.56424191,-311.14992108
2694,2023-04-25 22:00:00,28276.41354287,28394.67454821,28183.95023399,28224.3826188,6088.806479268083,2120.81215647,1542.95588328,577.8562731899999
2695,2023-04-25 23:00:00,28235.74489051,28370.84694064,28151.91375242,28299.11000692,4255.537784374789,754.5898153,889.81285569,-135.22304038999994
2696,2023-04-26 00:00:00,28306.80998724,28490.64269709,28250.53854555,28292.09090337,7085.587758732023,1134.38722021,1002.89195824,131.4952619699999
2697,2023-04-26 01:00:00,28311.81008349,28397.53455033,28230.53943033,28382.32204708,3460.9483938111152,1619.8548153,2242.9528451,-623.0980298000002
2698,2023-04-26 02:00:00,28403.65828934,28410.38178815,28335.28724151,28380.06561385,2556.6180569808,1198.46138554,960.91729834,237.54408720000004
2699,2023-04-26 03:00:00,28400.86381513,28456.96602568,28291.47146328,28292.52564672,3323.1420291061177,812.12051502,335.42951407,476.69100095
2700,2023-04-26 04:00:00,28313.45392974,28390.57742268,28287.63120957,28317.77733616,2987.8991998929905,1760.65298771,907.02105466,853.6319330499999
2701,2023-04-26 05:00:00,28343.76230473,28420.75357609,28325.05351866,28389.14403218,2535.902460023631,928.59844832,1008.5950651,-79.99661678000007
2702,2023-04-26 06:00:00,28400.71443554,28597.68114441,28328.14681645,28384.3513897,5539.054994408277,778.22787012,748.16722565,30.060644470000057
2703,2023-04-26 07:00:00,28400.82331829,28415.26722505,28296.24976268,28362.50906994,2987.4102458707825,0.0,0.0,0.0
2704,2023-04-26 08:00:00,28384.52832722,28786.65662179,28352.9770858,28716.20604546,9954.431737568962,2246.7597076,2240.4975678,6.262139800000114
2705,2023-04-26 09:00:00,28739.78892707,28948.80169869,28665.12010348,28855.62278038,8832.748663972427,1327.19695292,1485.21556373,-158.01861080999993
2706,2023-04-26 10:00:00,28876.70950309,29112.8633115,28762.26529975,28985.23299355,10150.701700940212,2743.60460588,2059.08310909,684.5214967899997
2707,2023-04-26 11:00:00,29008.20667942,29148.25913321,28861.41471853,28941.36833895,6587.852685284517,1482.30316105,1432.38309616,49.92006489000005
2708,2023-04-26 12:00:00,28962.29971126,30027.0348837,28953.68971866,29957.51947934,25015.1817527302,2600.47311291,3171.13447372,-570.6613608100001
2709,2023-04-26 13:00:00,29972.19430745,30041.12958597,29658.9763993,29842.61118952,13356.632788570534,4163.94421156,3088.06657099,1075.8776405700005
2710,2023-04-26 14:00:00,29852.29311401,29898.06869992,29518.1095101,29694.27157488,9025.28703153685,1376.69072681,1315.13403793,61.55668887999991
2711,2023-04-26 15:00:00,29704.52382623,29855.47686737,29672.56223763,29812.92218833,6220.006591013423,2141.03257407,2223.33605413,-82.30348005999986
2712,2023-04-26 16:00:00,29820.51688221,29902.55123057,29725.68516082,29809.52767746,6672.514268544045,2638.40841303,1792.5520411,845.8563719299998
2713,2023-04-26 17:00:00,29812.41732788,29845.62000396,29653.41587625,29714.59481262,4158.767275120019,2283.94227163,2022.75677825,261.18549338
2714,2023-04-26 18:00:00,29721.76500221,29807.32759867,29704.62596442,29734.44105443,4052.5934659421864,2327.44122386,1257.17890897,1070.2623148899995
2715,2023-04-26 19:00:00,29743.7164048,29744.46108548,27695.78282934,27886.88242641,37858.6012685522,1994.10790537,2826.43068996,-832.3227845900001
2716,2023-04-26 20:00:00,27893.22740157,28411.54036275,27240.62496148,28403.72258716,33763.534715101996,3467.82004598,2414.23816465,1053.5818813300002
2717,2023-04-26 21:00:00,28434.77687797,28711.48674634,28095.20300787,28675.07119358,11819.823746581187,2027.95545916,1897.23214353,130.7233156299999
2718,2023-04-26 22:00:00,28687.19116517,28733.26325018,28153.84840913,28292.53283665,9505.414126371395,1905.89019897,2162.91993103,-257.02973206
2719,2023-04-26 23:00:00,28314.00633585,28469.80234213,28266.41087079,28410.52401831,4141.731277664877,556.74941944,478.62128888,78.12813055999999
2720,2023-04-27 00:00:00,28429.67569736,29489.72870074,28366.85851046,29221.98149917,19863.42256092469,1006.52068038,1056.11418641,-49.59350602999996
2721,2023-04-27 01:00:00,29233.7463099,29344.12207099,28554.50982131,28735.27798633,12026.84634285586,1133.98468363,1211.62754074,-77.64285711000002
2722,2023-04-27 02:00:00,28756.67666319,29118.56578987,28752.01786741,29035.72595155,5836.458394795743,991.96361432,1122.05205857,-130.08844425000007
2723,2023-04-27 03:00:00,29043.60958725,29060.49288824,28815.80611838,28870.30658165,4401.55726665177,666.34001626,841.01863186,-174.67861560000006
2724,2023-04-27 04:00:00,28897.64547982,29164.04776273,28856.46772763,29088.63579402,3963.400862735718,1249.59373887,668.32696365,581.2667752199999
2725,2023-04-27 05:00:00,29109.40270194,29288.94480967,29044.29219838,29069.64239988,4920.157217647817,719.50709126,1116.53706148,-397.0299702199999
2726,2023-04-27 06:00:00,29093.48819194,29106.91766112,28614.84698325,28803.89608316,7556.396820470661,813.46145032,488.7282528,324.73319752000003
2727,2023-04-27 07:00:00,28804.53285246,28953.13185894,28704.8650432,28882.7195231,4460.399081401734,1547.12879397,1397.02444958,150.10434439000005
2728,2023-04-27 08:00:00,28900.95981376,29101.0595559,28764.48070903,28948.53730581,5071.948586924518,1480.5376801,1341.8517778,138.68590229999995
2729,2023-04-27 09:00:00,28962.74532297,29040.35099347,28858.78164818,28928.46931736,3202.9759751003785,2107.07175471,2159.07010013,-51.99834542000008
2730,2023-04-27 10:00:00,28940.02054604,29033.44361818,28875.40505793,28972.79461897,3168.3289951366523,1356.21831873,478.26854482,877.94977391
2731,2023-04-27 11:00:00,29000.00537429,29135.1883543,28868.55911185,28914.7492591,5376.691959633083,1511.01649496,1773.62452811,-262.60803315
2732,2023-04-27 12:00:00,28944.79444643,29063.1224845,28662.47443516,28861.52841367,7944.371668782804,2341.87650216,780.03205445,1561.8444477100002
2733,2023-04-27 13:00:00,28875.82174243,28970.42344606,28833.66839871,28916.28731867,4938.732610765402,81.22940176,39.91606469,41.31333707
2734,2023-04-27 14:00:00,28946.19174233,29083.65718375,28928.37866793,28957.06493875,5578.9054696404,3202.89744883,3461.92625226,-259.02880343000015
2735,2023-04-27 15:00:00,28985.604436,29572.57334575,28807.09749729,29135.62388591,14851.0152688426,1402.88109369,1231.94251289,170.93858079999995
2736,2023-04-27 16:00:00,29165.15182241,29207.1128971,29002.68375292,29122.73351761,3984.9163193487266,1923.95426931,1576.24470139,347.7095679199999
2737,2023-04-27 17:00:00,29139.62068634,29438.77870271,29092.41080527,29288.27625731,6306.027326706129,701.59047187,1087.41440047,-385.82392859999993
2738,2023-04-27 18:00:00,29306.91696399,29898.95258332,29221.96429894,29787.52554943,14058.568426412336,1063.25322415,819.39041868,243.86280547
2739,2023-04-27 19:00:00,29780.74488741,29866.80739566,29451.07922104,29674.0578289,12224.744044922316,1942.83535668,4482.03327594,-2539.19791926
2740,2023-04-27 20:00:00,29687.93014357,29757.43372498,29454.30567544,29623.45679782,6958.847047353467,1696.10159332,1589.9344699,106.16712341999984
2741,2023-04-27 21:00:00,29630.39394753,29791.6199985,29512.37896864,29639.05776256,4333.196221008324,2057.79079587,2444.50033448,-386.7095386100005
2742,2023-04-27 22:00:00,29663.2355151,29675.72958865,29262.12986475,29376.27628582,5376.112307035766,796.98823812,574.7615797,222.22665842000004
2743,2023-04-27 23:00:00,29398.16019839,29506.81099929,29360.96918999,29471.25547671,2774.42173413391,375.63224335,846.51838233,-470.88613898
2744,2023-04-28 00:00:00,29483.35358443,29557.16669228,29330.43214154,29541.0110424,4439.06235678371,665.4956771,520.15818508,145.33749202
2745,2023-04-28 01:00:00,29564.04296937,29588.43578165,29396.7278503,29509.43090148,4052.637721146924,780.28144727,748.79399386,31.487453409999944
2746,2023-04-28 02:00:00,29531.0587464,29571.00366463,29362.78089516,29386.56804037,2948.4031732853905,832.48115271,913.76727159,-81.28611888
2747,2023-04-28 03:00:00,29398.99964279,29448.60834054,29310.37917727,29378.84326243,2928.1561410168256,863.11057102,729.44265997,133.66791104999993
2748,2023-04-28 04:00:00,29441.58297679,29530.59644592,29389.48939962,29489.73650114,2436.1426064506204,1242.99892467,1205.7554366,37.24348807000001
2749,2023-04-28 05:00:00,29506.01999218,29569.02720901,29421.99340395,29449.51489879,1920.444875021009,349.98344924,556.045894,-206.06244475999995
2750,2023-04-28 06:00:00,29483.31564616,29536.28468242,29365.64576692,29445.45681057,3287.3247624999967,771.85211922,352.77508928,419.07702994
2751,2023-04-28 07:00:00,29476.99679507,29540.7975686,29418.32957903,29470.66316403,3151.558293712706,1037.27003046,708.2080222,329.0620082600001
2752,2023-04-28 08:00:00,29491.29736609,29500.01504601,29134.769637,29240.05778366,5976.371049332068,1113.55358329,977.56302049,135.99056280000002
2753,2023-04-28 09:00:00,29260.0611847,29301.63677002,29115.01920243,29185.23235899,2958.737606910215,951.93319948,888.50067183,63.43252765
2754,2023-04-28 10:00:00,29210.97662921,29353.26115617,29154.04616918,29246.56191268,2725.022877963511,539.3551293,1026.99895707,-487.6438277699999
2755,2023-04-28 11:00:00,29277.88287429,29335.68922589,29174.11937137,29221.91500897,3188.200746040202,938.01977105,841.62951568,96.39025536999998
2756,2023-04-28 12:00:00,29247.12368496,29487.16871875,29154.18194093,29195.81877068,5354.7097588376055,1140.77511837,1828.9873587,-688.21224033
2757,2023-04-28 13:00:00,29242.53093532,29376.46640086,28884.71138273,29024.91726875,8170.050609253176,1313.45157291,1375.94851294,-62.496940029999905
2758,2023-04-28 14:00:00,29040.80817761,29324.44601977,28988.35447964,29062.26928877,8600.080617590032,3091.50893964,3531.52568185,-440.0167422100003
2759,2023-04-28 15:00:00,29104.62231142,29184.56557881,28934.53530132,29111.66620718,5892.919161774352,809.66847746,1473.54401344,-663.8755359800001
2760,2023-04-28 16:00:00,29160.4485217,29305.05890724,29082.13131982,29263.5578868,4111.7533645898975,2164.3519299,1075.83359675,1088.51833315
2761,2023-04-28 17:00:00,29278.60909056,29300.46891074,29131.80897132,29227.88402882,3517.3236697982484,2128.9625665,2143.73149132,-14.768924819999938
2762,2023-04-28 18:00:00,29248.62667494,29267.74175383,29094.53129711,29235.73964257,2971.292724603641,995.88361862,603.09465401,392.78896461
2763,2023-04-28 19:00:00,29255.64100653,29447.06104218,29245.32065816,29332.64685351,5485.604068025222,1176.70189456,1256.28571473,-79.58382017000008
2764,2023-04-28 20:00:00,29341.46553547,29418.68559625,29285.0355819,29334.20826221,2729.886675143673,1214.9179885,1557.59033436,-342.67234585999995
2765,2023-04-28 21:00:00,29351.39877998,29385.93887283,29290.20364885,29322.5251736,2221.0084590231686,1166.3353841,1508.30391056,-341.96852646
2766,2023-04-28 22:00:00,29337.51273328,29447.72348919,29318.05604085,29337.85639533,1930.1331939230176,2460.09504896,2568.29925108,-108.20420212
2767,2023-04-28 23:00:00,29377.17415114,29415.58928007,29253.20329905,29303.27194177,1400.656092833754,763.21224609,223.38062156,539.83162453
2768,2023-04-29 00:00:00,29343.43045945,29369.00893228,29160.32988457,29239.25260253,1982.9772579377372,772.64861444,447.70554235,324.94307209
2769,2023-04-29 01:00:00,29288.8955685,29322.57551537,29201.98141677,29257.35557308,1201.3603772703557,913.87000287,938.37985457,-24.509851700000013
2770,2023-04-29 02:00:00,29292.74865876,29422.17897684,29259.74024856,29367.12860057,2498.7277993072385,1563.98503255,857.2390846,706.74594795
2771,2023-04-29 03:00:00,29397.62042396,29415.1749724,29314.43098984,29334.2479236,1420.8081547462616,392.75842877,621.02281776,-228.26438898999993
2772,2023-04-29 04:00:00,29368.65395886,29449.51371533,29302.3198899,29343.4322391,1443.3408581445533,516.12142621,450.35641395,65.76501225999999
2773,2023-04-29 05:00:00,29338.43672086,29468.22816425,29315.89742681,29345.09877667,1155.2876617182176,667.99508771,620.2933413,47.701746410000055
2774,2023-04-29 06:00:00,29383.27509037,29417.42525743,29259.41052093,29293.28249448,1320.5375744257026,1202.95187104,1178.95469855,23.99717248999991
2775,2023-04-29 07:00:00,29350.30942001,29390.96143304,29265.81438238,29317.98176878,1548.7438420986025,622.39104677,469.25966643,153.13138034000002
2776,2023-04-29 08:00:00,29380.91470984,29389.43805401,29244.99996802,29286.88981759,1472.5839173915017,529.31351564,279.01387432,250.29964132
2777,2023-04-29 09:00:00,29333.65794149,29344.19842533,29225.20550698,29265.24216967,1416.5265825860024,527.53362298,930.16987479,-402.63625181
2778,2023-04-29 10:00:00,29336.07589427,29338.63249878,29220.36022656,29240.31225462,972.6356827418638,499.63796129,244.90890076,254.72906053000003
2779,2023-04-29 11:00:00,29296.75139299,29359.35226579,29217.22557126,29309.44351289,1327.043426926432,332.36828859,1132.40965214,-800.0413635499999
2780,2023-04-29 12:00:00,29353.49846289,29363.12338748,29248.12036076,29255.62003374,1045.8948605828357,813.5823021,743.33836918,70.24393292000002
2781,2023-04-29 13:00:00,29304.61672917,29417.56488464,29250.46619206,29366.21422359,1728.8235802779482,1031.79615937,529.95656596,501.8395934099999
2782,2023-04-29 14:00:00,29403.5544461,29415.30179786,29292.10401249,29331.67743686,1680.988729033808,534.56812258,1116.24792511,-581.6798025300001
2783,2023-04-29 15:00:00,29352.41697862,29382.5956951,29221.74417063,29234.75955581,1979.2810923116929,451.75481961,511.76413352,-60.009313909999946
2784,2023-04-30 16:00:00,29677.4120932,29871.96916067,29615.46659961,29704.99728339,5409.0091388549945,1381.62622161,1085.90718788,295.71903372999986
2785,2023-04-30 17:00:00,29729.44412245,29841.83765952,29626.28873766,29636.09201794,3367.170152585334,508.20009822,428.53225439,79.66784382999998
2786,2023-04-30 18:00:00,29661.54685534,29686.79819855,29526.28501076,29543.88905814,3389.652713464327,966.91494323,515.56225838,451.35268484999995
2787,2023-04-30 19:00:00,29597.30189312,29617.68975282,29192.39220227,29337.29088287,7609.791788650915,659.24542665,919.91497434,-260.66954768999994
2788,2023-04-30 20:00:00,29395.10737125,29397.10054704,29133.31929285,29302.62359545,5486.411082804408,746.30652591,693.40872878,52.89779712999996
2789,2023-04-30 21:00:00,29354.31899577,29513.41028169,29287.47508649,29390.93548327,2962.734373924296,276.53089566,573.8879511,-297.35705544
2790,2023-04-30 22:00:00,29430.00234725,29453.59085878,29355.2103195,29368.05926177,1461.4572238705596,1774.86411142,234.86745656,1539.99665486
2791,2023-04-30 23:00:00,29399.26509063,29439.98445294,29151.04159565,29206.32816037,2957.470670029555,1106.68510183,657.95799749,448.7271043399998
2792,2023-05-01 00:00:00,29249.64655268,29355.41637065,29205.36513417,29297.83448628,3203.1100082377457,1287.07675671,762.44776441,524.6289922999999
2793,2023-05-01 01:00:00,29327.50735419,29339.06710939,28349.23645533,28503.43754989,15863.695044036158,819.97473273,665.02383931,154.95089342000006
2794,2023-05-01 02:00:00,28516.7006968,28696.05993805,28414.193349,28540.32678705,6901.072176739717,1925.30255084,1806.26002603,119.04252481000005
2795,2023-05-01 03:00:00,28572.47493265,28617.30580716,28424.94623553,28545.06518591,2812.8070383234635,658.31385799,726.18248059,-67.86862259999998
2796,2023-05-01 04:00:00,28575.93529479,28609.86238604,28456.41933326,28528.44770104,3156.222592720444,873.43901009,820.53720037,52.90180971999996
2797,2023-05-01 05:00:00,28564.09635153,28667.17581847,28259.42550697,28478.54858963,6335.460635164892,1009.35024977,1516.29132636,-506.9410765900001
2798,2023-05-01 06:00:00,28502.30496834,28606.55380221,28424.86633689,28574.74712679,2473.1545755753395,738.82299315,709.81748033,29.005512820000035
2799,2023-05-01 07:00:00,28615.38361578,28719.31300159,28558.68612828,28610.67694225,3806.731295060687,841.42136601,693.37604841,148.0453176000001
2800,2023-05-01 08:00:00,28635.56446604,28639.3867157,28530.1415735,28561.44048682,2588.9328599051605,1197.18162421,1371.23351711,-174.05189289999998
2801,2023-05-01 09:00:00,28579.81896796,28661.08896106,28488.41133777,28501.6212707,2487.860232240957,768.1989147,706.73495893,61.4639557700001
2802,2023-05-01 10:00:00,28529.08783826,28587.90478836,28477.8356098,28536.23282447,1771.2856557226175,1319.68962076,1036.50411042,283.18551034000006
2803,2023-05-01 11:00:00,28567.61537259,28611.94748918,28486.29735654,28521.02916543,2068.999664778427,687.03193535,415.79025496,271.24168039
2804,2023-05-01 12:00:00,28546.09468681,28631.8561847,28438.39337161,28591.64032324,2649.179072652445,551.16396746,263.20317467,287.96079278999997
2805,2023-05-01 13:00:00,28608.90027368,28636.84834278,28440.92840036,28458.60326597,3039.7562650378923,1605.31349089,1586.17080849,19.142682400000012
2806,2023-05-01 14:00:00,28466.18111005,28585.53420142,28321.9738227,28459.54269976,5854.601484739019,1846.1196598,1036.53983079,809.5798290099999
2807,2023-05-01 15:00:00,28477.2935804,28493.26393842,28067.25542264,28162.41571309,12450.30685749618,1565.52462882,2735.77118536,-1170.2465565399998
2808,2023-05-01 16:00:00,28176.71749719,28408.80715431,28017.8342047,28350.5828466,7138.855713195722,1478.47721195,961.15550589,517.3217060600001
2809,2023-05-01 17:00:00,28363.08528831,28430.49682955,28151.00759902,28269.3030933,3648.20138047979,6525.62732221,777.43102939,5748.19629282
2810,2023-05-01 18:00:00,28287.13370796,28295.21652378,28094.56314533,28167.79875796,3573.422647460821,1328.62870107,1764.92267872,-436.29397765
2811,2023-05-01 19:00:00,28173.8844512,28190.4876879,27778.5459334,27826.83075458,11588.792112490984,1523.86884911,1554.89093358,-31.02208446999998
2812,2023-05-01 20:00:00,27853.40332474,27963.74534513,27660.63982787,27680.67994732,6282.1780777851645,1279.59622361,1335.45994274,-55.86371913000016
2813,2023-05-01 21:00:00,27677.78087702,28078.81176539,27670.86312091,27989.15729814,3509.6585310357827,1028.13056928,1096.6365757,-68.50600642000018
2814,2023-05-01 22:00:00,28002.33335909,28146.52376922,27904.12715329,28020.29737371,3235.9976707754104,1783.8829361,1262.33475773,521.54817837
2815,2023-05-01 23:00:00,28027.17875735,28165.84742368,28017.8944377,28050.47720741,3120.7747545647294,2179.54813715,2004.21176362,175.33637352999995
2816,2023-05-02 00:00:00,28093.53752352,28146.41681216,27947.80997188,28048.53875284,2920.071578430868,536.58940344,773.31239974,-236.7229963000001
2817,2023-05-02 01:00:00,28082.2243405,28108.6838837,27882.64424615,27909.06426373,2450.265825128141,276.7378661,302.6240758,-25.886209699999995
2818,2023-05-02 02:00:00,27970.78528231,28058.69164229,27882.64946473,27972.25427952,2145.686573456905,1298.62304193,2170.12909035,-871.5060484199998
2819,2023-05-02 03:00:00,28015.7229784,28086.52924045,27907.13583528,28003.84631724,1691.2788910195734,896.20350322,1173.04303098,-276.8395277599999
2820,2023-05-02 04:00:00,28070.16342976,28082.41863676,27886.55255291,27910.21453627,1505.0593142174357,626.3770147,356.70198687,269.67502783000003
2821,2023-05-02 05:00:00,27928.80273676,28041.20773969,27834.51123817,27956.24961614,2036.599185052952,526.97304099,738.09807344,-211.12503245000005
2822,2023-05-02 06:00:00,28000.31316831,28041.45098162,27919.45573175,27999.81854228,1708.430907968646,532.03830776,814.48066725,-282.44235949000006
2823,2023-05-02 07:00:00,28008.71653655,28136.22613417,27959.0563127,28048.60764836,2624.62017408517,598.57961793,731.87347852,-133.29386059
2824,2023-05-02 08:00:00,28067.44093231,28139.54330043,27962.657577,28011.11597171,2224.470697703844,869.06656289,687.84509347,181.22146941999995
2825,2023-05-02 09:00:00,28041.26774874,28076.02723615,27905.81417784,27942.88182155,2714.4520613358054,1046.23489229,1006.51121932,39.72367297000005
2826,2023-05-02 10:00:00,27986.99105253,28052.87129228,27925.03629743,27984.56501813,1619.51190750301,670.6767983,513.47427615,157.20252214999994
2827,2023-05-02 11:00:00,28020.66481768,28114.69316691,27984.13359675,28052.102771,1691.9126622755496,836.11544744,985.64065547,-149.52520802999993
2828,2023-05-02 12:00:00,28091.21022913,28239.6789125,27974.11517171,28086.38605153,3287.446345718756,1674.40540988,866.63124919,807.77416069
2829,2023-05-02 13:00:00,28114.68686036,28147.52750851,27921.73134925,28002.95337301,3319.216774835832,688.18288427,701.86328747,-13.6804032
2830,2023-05-02 14:00:00,28013.66080027,28649.25409119,27891.0869833,28359.94055929,16870.49784410507,1488.27955238,994.14163043,494.1379219500001
2831,2023-05-02 15:00:00,28379.9028921,28779.81180863,28254.50859356,28515.60748268,12469.241021166888,1319.44623161,3770.35386322,-2450.90763161
2832,2023-05-02 16:00:00,28547.409548,28632.73453063,28403.83489026,28413.19783524,4236.049912479971,1804.20939615,2588.64816901,-784.43877286
2833,2023-05-02 17:00:00,28481.55808334,28609.95103472,28359.34905746,28553.3185258,2910.536926269508,1093.33670495,1432.84938916,-339.5126842100001
2834,2023-05-02 18:00:00,28610.62087706,28799.63981702,28522.48768806,28707.6245448,5346.154786991024,997.29973311,1088.3106208,-91.01088768999988
2835,2023-05-02 19:00:00,28741.574524,28907.98992376,28625.65312122,28657.61738968,6491.364349116703,552.46955484,683.352564,-130.88300916000003
2836,2023-05-02 20:00:00,28715.21305102,28803.38839917,28580.79666446,28641.1007031,2863.9098661772778,1469.86632109,1565.15841961,-95.29209852000008
2837,2023-05-02 21:00:00,28699.74993179,28752.51319339,28581.58679202,28624.62161612,1406.543570285282,2898.69738895,3010.1569752,-111.45958625000004
2838,2023-05-02 22:00:00,28647.55228702,28808.16766235,28640.42249268,28736.33359689,3515.292768160479,1689.13061281,1713.05930297,-23.928690160000087
2839,2023-05-02 23:00:00,28754.94297155,28803.79332695,28572.41286783,28619.71627016,2059.8400735407927,1127.61192803,2606.81281357,-1479.20088554
2840,2023-05-03 00:00:00,28697.33226395,28714.40831315,28433.14048714,28470.02298126,3373.8797847689307,754.62545957,1341.28488504,-586.6594254700001
2841,2023-05-03 01:00:00,28517.60715765,28623.81188286,28439.35420356,28500.17301841,2273.1184834391725,1527.29969709,1124.41554988,402.88414721
2842,2023-05-03 02:00:00,28557.55004672,28560.09839306,28345.7753792,28522.58261569,3535.689926753624,433.18990237,339.39023956,93.79966281000004
2843,2023-05-03 03:00:00,28537.83339654,28575.32282438,28421.04130355,28481.17870507,1705.0083198034104,669.84394715,418.18001228,251.6639348699999
2844,2023-05-03 04:00:00,28563.93278773,28569.77451689,28425.03584309,28493.21864604,1509.635057271616,271.37766269,129.10882888,142.26883381000002
2845,2023-05-03 05:00:00,28534.51114338,28557.39041003,28424.41625746,28448.2757584,1532.166769115263,965.72043043,908.75840255,56.96202787999994
